,sub_name,trial_num,mag,domain,response,acc,conf
601,HC sub_3,144,3,1,0,1,-2.7
602,HC sub_3,145,1,2,1,0,-1.6
603,HC sub_3,147,3,1,1,0,0
604,HC sub_3,149,1,2,1,0,-1.5
605,HC sub_3,150,3,1,0,1,-1.2
606,HC sub_3,151,0,1,1,1,-1.1
607,HC sub_3,152,3,2,0,1,-1.7
608,HC sub_3,153,0,1,1,1,1.8
609,HC sub_3,154,3,1,0,1,-1.5
610,HC sub_3,155,0,1,0,0,1.9
611,HC sub_3,156,0,1,1,1,1.9
612,HC sub_3,157,3,2,0,1,1.9
613,HC sub_3,158,2,2,1,0,0
614,HC sub_3,159,2,1,0,1,1.9
615,HC sub_3,160,3,1,0,1,-1.8
616,HC sub_3,161,2,2,0,1,-1.2
617,HC sub_3,162,2,1,1,0,1.3
618,HC sub_3,163,0,1,1,1,0.9000001
619,HC sub_3,164,2,1,1,0,-1.4
620,HC sub_3,165,3,2,0,1,-2.4
621,HC sub_3,166,1,1,1,0,-2
622,HC sub_3,167,3,2,0,1,-3
623,HC sub_3,168,2,1,1,0,2
624,HC sub_3,169,1,2,1,0,1.9
625,HC sub_3,170,1,1,1,0,-2.2
626,HC sub_3,171,2,1,1,0,-1.2
627,HC sub_3,172,0,2,1,1,1.7
628,HC sub_3,173,0,2,0,0,-0.9000001
629,HC sub_3,174,2,2,0,1,-3
630,HC sub_3,175,3,2,0,1,-3
631,HC sub_3,176,0,1,1,1,2.3
632,HC sub_3,177,0,2,1,1,-2.1
633,HC sub_3,179,1,1,0,1,-1
634,HC sub_3,180,1,1,0,1,-1.1
635,HC sub_3,181,2,2,1,0,1.2
636,HC sub_3,182,1,1,0,1,-1.8
637,HC sub_3,183,1,2,0,1,-1.1
638,HC sub_3,184,0,2,1,1,1.3
639,HC sub_3,185,0,2,0,0,0.8000001
640,HC sub_3,186,3,1,0,1,-1.6
641,HC sub_3,187,1,2,0,1,0.5
642,HC sub_3,188,3,1,1,0,2.999999
643,HC sub_3,189,2,2,1,0,0.8000001
644,HC sub_3,190,2,1,0,1,-0.3
645,HC sub_3,191,1,2,1,0,0.8000001
646,HC sub_3,192,1,1,1,0,0.7
647,HC sub_3,193,0,1,1,1,1
648,HC sub_3,194,1,1,1,0,1.2
649,HC sub_3,195,2,1,1,0,1.2
650,HC sub_3,196,0,2,0,0,1.2
651,HC sub_3,197,3,1,0,1,-1.7
652,HC sub_3,198,1,2,1,0,1.2
653,HC sub_3,199,2,2,0,1,0.7
654,HC sub_3,200,2,2,0,1,1.9
655,HC sub_3,201,3,2,0,1,-3
656,HC sub_3,202,2,2,1,0,1.2
657,HC sub_3,203,3,2,0,1,-1.3
658,HC sub_3,204,0,2,1,1,1.1
659,HC sub_3,205,2,1,1,0,0.7
660,HC sub_3,206,3,2,0,1,-1.1
661,HC sub_3,207,0,1,1,1,1.3
662,HC sub_3,208,1,1,1,0,0
663,HC sub_3,209,0,2,1,1,1.1
664,HC sub_3,210,1,2,1,0,0.5
665,HC sub_3,211,1,2,1,0,-2
666,HC sub_3,212,2,1,0,1,1
667,HC sub_3,213,0,1,1,1,-1.4
668,HC sub_3,214,2,2,0,1,1.6
669,HC sub_3,215,0,1,1,1,-2.1
670,HC sub_3,216,1,2,1,0,-1
671,HC sub_3,217,3,2,0,1,-3
672,HC sub_3,218,0,2,1,1,-1.3
673,HC sub_3,219,1,1,1,0,1.1
674,HC sub_3,220,0,2,1,1,-0.9000001
675,HC sub_3,221,1,2,1,0,0.8000001
676,HC sub_3,222,3,2,0,1,-3
677,HC sub_3,223,0,2,1,1,-1.6
678,HC sub_3,224,2,2,0,1,1.8
679,HC sub_3,225,2,2,0,1,0.7
680,HC sub_3,226,2,1,1,0,-1.9
681,HC sub_3,227,1,1,1,0,1.3
682,HC sub_3,228,3,1,1,0,1.2
683,HC sub_3,229,3,1,0,1,-2.6
684,HC sub_3,230,3,1,0,1,-2
685,HC sub_3,231,1,1,1,0,-2.3
686,HC sub_3,232,3,1,0,1,1.3
687,HC sub_3,233,2,1,1,0,-2.3
688,HC sub_3,234,1,1,1,0,-1.7
689,HC sub_3,235,3,2,0,1,-3
690,HC sub_3,236,1,2,1,0,-1.8
691,HC sub_3,237,3,1,0,1,-1.8
692,HC sub_3,238,0,2,1,1,0.4999999
693,HC sub_3,239,2,1,1,0,1.4
694,HC sub_3,240,0,2,1,1,-1.7
695,HC sub_4,1,2,1,1,0,-3
696,HC sub_4,2,0,2,1,1,-3
697,HC sub_4,3,3,2,0,1,-3
698,HC sub_4,4,2,2,0,1,-3
699,HC sub_4,5,3,2,0,1,-3
700,HC sub_4,6,2,2,0,1,-3
701,HC sub_4,7,0,1,1,1,-2.5
702,HC sub_4,8,1,2,1,0,-3
703,HC sub_4,9,3,1,0,1,-3
704,HC sub_4,10,1,2,0,1,-2.1
705,HC sub_4,11,2,2,0,1,-2.2
706,HC sub_4,12,2,2,1,0,-3
707,HC sub_4,13,0,1,1,1,-3
708,HC sub_4,14,2,1,0,1,-2.899999
709,HC sub_4,15,3,1,0,1,-3
710,HC sub_4,16,3,2,0,1,-3
711,HC sub_4,17,2,2,1,0,0
712,HC sub_4,18,1,1,1,0,-2.4
713,HC sub_4,19,2,1,0,1,-2.899999
714,HC sub_4,20,0,2,1,1,-3
715,HC sub_4,21,1,1,0,1,-3
716,HC sub_4,22,1,1,1,0,-2.1
717,HC sub_4,23,1,1,1,0,-2.5
718,HC sub_4,24,3,1,0,1,-3
719,HC sub_4,25,1,2,0,1,-2
720,HC sub_4,26,1,1,1,0,-2.6
721,HC sub_4,27,0,2,1,1,-2.4
722,HC sub_4,28,3,1,0,1,-2.2
723,HC sub_4,29,2,1,1,0,1.5
724,HC sub_4,30,0,2,1,1,-3
725,HC sub_4,31,3,2,0,1,-3
726,HC sub_4,32,2,1,0,1,-2.5
727,HC sub_4,33,1,1,1,0,-2
728,HC sub_4,34,2,2,0,1,-2.1
729,HC sub_4,35,0,1,1,1,-3
730,HC sub_4,36,2,1,0,1,-2.4
731,HC sub_4,37,1,2,1,0,-2.899999
732,HC sub_4,38,0,1,1,1,-2.6
733,HC sub_4,39,3,1,0,1,-3
734,HC sub_4,40,3,1,0,1,-3
735,HC sub_4,41,3,2,0,1,-3
736,HC sub_4,42,1,2,1,0,-3
737,HC sub_4,43,0,1,1,1,-3
738,HC sub_4,44,0,2,1,1,-3
739,HC sub_4,45,0,1,1,1,-3
740,HC sub_4,46,3,2,0,1,-3
741,HC sub_4,47,0,1,1,1,-3
742,HC sub_4,48,1,2,0,1,0.4
743,HC sub_4,50,2,1,0,1,-1.9
744,HC sub_4,51,0,2,1,1,-3
745,HC sub_4,52,3,2,0,1,-2.4
746,HC sub_4,53,1,1,0,1,-2.4
747,HC sub_4,54,2,1,0,1,-2.3
748,HC sub_4,55,3,1,0,1,-2.799999
749,HC sub_4,56,0,1,1,1,-1.8
750,HC sub_4,57,1,2,1,0,-2.5
751,HC sub_4,58,3,1,0,1,-3
752,HC sub_4,59,0,2,1,1,-3
753,HC sub_4,60,3,1,0,1,-2.7
754,HC sub_4,61,1,2,1,0,-2.4
755,HC sub_4,62,2,2,0,1,-2.4
756,HC sub_4,63,0,2,1,1,-2.4
757,HC sub_4,64,2,2,0,1,-2.7
758,HC sub_4,65,1,1,0,1,-2.6
759,HC sub_4,66,2,2,0,1,-2.4
760,HC sub_4,67,3,2,0,1,-2.5
761,HC sub_4,68,2,2,0,1,-2.3
762,HC sub_4,69,1,1,1,0,-3
763,HC sub_4,70,3,2,0,1,-2.3
764,HC sub_4,71,3,2,0,1,-2.2
765,HC sub_4,72,3,1,0,1,-2.1
766,HC sub_4,73,0,2,1,1,-2.6
767,HC sub_4,74,3,1,0,1,-2.4
768,HC sub_4,75,1,2,1,0,-2.999999
769,HC sub_4,76,1,2,1,0,-2.200001
770,HC sub_4,77,3,2,0,1,-2.6
771,HC sub_4,78,2,1,0,1,-2.5
772,HC sub_4,79,3,1,0,1,-2.6
773,HC sub_4,80,2,2,0,1,-3
774,HC sub_4,81,0,1,1,1,-3
775,HC sub_4,82,1,1,0,1,-2.1
776,HC sub_4,83,0,2,1,1,-3
777,HC sub_4,84,1,2,1,0,0
778,HC sub_4,85,2,1,0,1,-2.3
779,HC sub_4,86,0,2,1,1,-2.799999
780,HC sub_4,87,2,1,0,1,-2.5
781,HC sub_4,88,0,2,1,1,-3
782,HC sub_4,89,1,1,0,1,-2.3
783,HC sub_4,90,3,2,0,1,-2.899999
784,HC sub_4,91,1,2,1,0,-2.5
785,HC sub_4,92,1,1,0,1,-1.1
786,HC sub_4,93,2,2,0,1,-2.4
787,HC sub_4,94,0,1,1,1,-2.899999
788,HC sub_4,95,0,2,1,1,-2.5
789,HC sub_4,96,0,1,1,1,-3
790,HC sub_4,98,1,2,1,0,-3
791,HC sub_4,99,0,1,1,1,-3
792,HC sub_4,100,3,2,0,1,-3
793,HC sub_4,101,2,1,0,1,-3
794,HC sub_4,102,0,2,1,1,-3
795,HC sub_4,103,1,2,0,1,-1.8
796,HC sub_4,104,0,2,1,1,-2.4
797,HC sub_4,105,0,2,1,1,-1.5
798,HC sub_4,106,1,1,1,0,-2.2
799,HC sub_4,107,1,1,1,0,-2.1
800,HC sub_4,108,1,2,1,0,-2.5
801,HC sub_4,109,3,2,0,1,-3
802,HC sub_4,110,1,1,1,0,-2.4
803,HC sub_4,111,0,2,1,1,-2.2
804,HC sub_4,112,3,1,0,1,-2.4
805,HC sub_4,113,3,1,0,1,-2.5
806,HC sub_4,114,2,2,0,1,-2.5
807,HC sub_4,115,1,2,1,0,-2.6
808,HC sub_4,116,0,1,1,1,-2.6
809,HC sub_4,117,1,1,0,1,-2.5
810,HC sub_4,118,0,2,1,1,-2.5
811,HC sub_4,119,2,1,0,1,-2.7
812,HC sub_4,120,2,2,0,1,-3
813,HC sub_4,121,0,1,1,1,-2.4
814,HC sub_4,122,2,2,0,1,-2.799999
815,HC sub_4,123,3,2,0,1,-3
816,HC sub_4,124,0,1,1,1,-2.7
817,HC sub_4,125,1,1,0,1,-2.799999
818,HC sub_4,126,2,1,1,0,0
819,HC sub_4,127,2,1,0,1,-2.2
820,HC sub_4,128,3,2,0,1,-2.5
821,HC sub_4,129,1,1,0,1,-0.9000001
822,HC sub_4,130,3,1,0,1,-2.799999
823,HC sub_4,131,1,2,1,0,-2
824,HC sub_4,132,2,1,1,0,-1.1
825,HC sub_4,133,1,2,1,0,-2.1
826,HC sub_4,134,2,2,0,1,-1.7
827,HC sub_4,135,2,2,0,1,-2
828,HC sub_4,136,3,2,0,1,-2.4
829,HC sub_4,137,2,1,0,1,-2.6
830,HC sub_4,138,3,2,0,1,-2.6
831,HC sub_4,139,3,1,0,1,-2.4
832,HC sub_4,140,2,2,0,1,-2.5
833,HC sub_4,141,0,1,1,1,-2.5
834,HC sub_4,142,0,1,1,1,-3
835,HC sub_4,143,3,1,0,1,-2.3
836,HC sub_4,144,0,1,1,1,-2.1
837,HC sub_4,146,1,2,1,0,-2.799999
838,HC sub_4,147,0,2,1,1,-2.4
839,HC sub_4,148,2,1,0,1,-2.4
840,HC sub_4,149,0,2,1,1,-2.2
841,HC sub_4,150,2,2,0,1,-2.4
842,HC sub_4,151,0,1,1,1,-2.4
843,HC sub_4,152,0,2,0,0,-1.3
844,HC sub_4,153,2,2,0,1,-2.2
845,HC sub_4,154,2,2,0,1,-2.4
846,HC sub_4,155,1,1,0,1,-0.6
847,HC sub_4,156,2,2,0,1,-2.799999
848,HC sub_4,157,1,2,1,0,-2.5
849,HC sub_4,158,3,2,0,1,-2
850,HC sub_4,159,1,1,1,0,-2.1
851,HC sub_4,160,0,1,1,1,-3
852,HC sub_4,161,1,1,1,0,-1.3
853,HC sub_4,162,2,2,0,1,1.3
854,HC sub_4,163,1,1,1,0,-0.2
855,HC sub_4,164,3,1,0,1,-3
856,HC sub_4,165,0,2,1,1,-2.7
857,HC sub_4,166,3,1,0,1,-2.3
858,HC sub_4,167,3,2,0,1,-2.4
859,HC sub_4,168,1,2,0,1,-1.5
860,HC sub_4,169,2,1,0,1,-2.3
861,HC sub_4,170,0,2,1,1,-1.1
862,HC sub_4,171,2,2,0,1,-1.9
863,HC sub_4,172,3,2,0,1,-1.2
864,HC sub_4,173,2,1,0,1,-2.5
865,HC sub_4,174,0,2,1,1,-2.4
866,HC sub_4,175,2,1,0,1,0
867,HC sub_4,177,0,2,1,1,-2.3
868,HC sub_4,178,3,1,0,1,-2.6
869,HC sub_4,179,0,1,0,0,-2.5
870,HC sub_4,180,2,1,0,1,-2.3
871,HC sub_4,181,3,2,0,1,-3
872,HC sub_4,182,0,2,1,1,-2.4
873,HC sub_4,183,3,2,0,1,-2.2
874,HC sub_4,184,0,1,1,1,-2.899999
875,HC sub_4,185,2,1,0,1,-2.6
876,HC sub_4,186,3,1,0,1,-2.5
877,HC sub_4,187,3,1,0,1,-1.8
878,HC sub_4,188,1,2,1,0,0
879,HC sub_4,189,1,1,1,0,-2.7
880,HC sub_4,190,1,2,1,0,-1.6
881,HC sub_4,191,3,1,0,1,-2.2
882,HC sub_4,192,1,2,0,1,-0.8000001
883,HC sub_4,193,0,1,1,1,-2.6
884,HC sub_4,194,0,1,1,1,-2.3
885,HC sub_4,195,2,1,0,1,-2.2
886,HC sub_4,196,1,1,1,0,-2.2
887,HC sub_4,197,0,1,1,1,-2.799999
888,HC sub_4,198,0,2,1,1,-1.9
889,HC sub_4,199,1,2,0,1,-2.1
890,HC sub_4,200,2,2,0,1,-3
891,HC sub_4,201,2,2,0,1,-3
892,HC sub_4,202,0,1,1,1,-2.799999
893,HC sub_4,203,3,1,0,1,-3
894,HC sub_4,204,2,1,0,1,-3
895,HC sub_4,205,1,1,0,1,-2.1
896,HC sub_4,206,3,1,0,1,-2.4
897,HC sub_4,207,3,2,0,1,-3
898,HC sub_4,208,2,2,0,1,-2.5
899,HC sub_4,209,1,1,1,0,-2.6
900,HC sub_4,210,3,1,0,1,-2.5
901,HC sub_4,211,0,2,1,1,-2.2
902,HC sub_4,212,1,2,1,0,-1.3
903,HC sub_4,213,3,2,0,1,-1.6
904,HC sub_4,214,0,2,1,1,-3
905,HC sub_4,215,1,2,1,0,-0.9000001
906,HC sub_4,216,2,2,0,1,-3
907,HC sub_4,217,3,1,0,1,-3
908,HC sub_4,218,3,1,0,1,-2.999999
909,HC sub_4,219,3,2,0,1,-3
910,HC sub_4,220,2,2,0,1,-2.6
911,HC sub_4,221,2,1,0,1,-2.6
912,HC sub_4,222,2,1,0,1,-1.3
913,HC sub_4,223,0,1,1,1,-2.799999
914,HC sub_4,224,1,1,1,0,-2.6
915,HC sub_4,225,0,1,1,1,-2.7
916,HC sub_4,226,0,1,1,1,-3
917,HC sub_4,227,1,2,1,0,-3
918,HC sub_4,228,1,2,0,1,-2.3
919,HC sub_4,229,2,1,1,0,0.6
920,HC sub_4,230,0,1,1,1,-2.5
921,HC sub_4,231,3,2,0,1,-3
922,HC sub_4,232,2,1,0,1,-2.3
923,HC sub_4,233,1,1,1,0,-1.1
924,HC sub_4,234,1,2,0,1,-1.7
925,HC sub_4,235,3,1,0,1,-2.1
926,HC sub_4,236,2,2,0,1,-2.799999
927,HC sub_4,237,3,2,0,1,-2.7
928,HC sub_4,238,0,2,1,1,-1.5
929,HC sub_4,239,3,2,0,1,-2.7
930,HC sub_4,240,1,1,0,1,-2.4
931,HC sub_5,1,2,1,1,0,-1.9
932,HC sub_5,2,1,1,1,0,-3
933,HC sub_5,3,0,2,1,1,-1.5
934,HC sub_5,4,1,1,0,1,1.8
935,HC sub_5,5,2,1,0,1,1.7
936,HC sub_5,6,3,1,0,1,0
937,HC sub_5,7,3,1,0,1,1.9
938,HC sub_5,8,0,1,1,1,-2.7
939,HC sub_5,9,2,2,0,1,0
940,HC sub_5,10,3,2,0,1,-3
941,HC sub_5,11,1,1,0,1,-2
942,HC sub_5,12,1,1,0,1,0
943,HC sub_5,13,2,2,0,1,-3
944,HC sub_5,14,0,1,0,0,0.8000001
945,HC sub_5,15,1,2,0,1,-3
946,HC sub_5,16,3,1,1,0,-2.1
947,HC sub_5,17,0,1,1,1,-1.8
948,HC sub_5,18,2,1,1,0,0
949,HC sub_5,19,0,1,1,1,-3
950,HC sub_5,20,3,1,1,0,-1.9
951,HC sub_5,21,3,2,0,1,-3
952,HC sub_5,22,2,1,0,1,-0.7
953,HC sub_5,23,0,1,1,1,-3
954,HC sub_5,24,1,2,1,0,-2.1
955,HC sub_5,25,2,1,0,1,-1.2
956,HC sub_5,26,1,2,0,1,-3
957,HC sub_5,27,1,1,1,0,-0.9000001
958,HC sub_5,28,1,2,1,0,-0.5
959,HC sub_5,29,2,2,0,1,-3
960,HC sub_5,30,0,1,0,0,-1.2
961,HC sub_5,31,1,2,0,1,-3
962,HC sub_5,32,2,2,0,1,-3
963,HC sub_5,33,2,2,0,1,-3
964,HC sub_5,34,0,2,1,1,-2.5
965,HC sub_5,35,0,1,0,0,0.3
966,HC sub_5,36,3,2,0,1,-3
967,HC sub_5,37,3,2,0,1,-3
968,HC sub_5,38,0,2,0,0,0
969,HC sub_5,39,3,2,0,1,-3
970,HC sub_5,40,2,2,0,1,-3
971,HC sub_5,41,3,1,1,0,-1.4
972,HC sub_5,42,1,2,0,1,0
973,HC sub_5,43,2,1,1,0,-2.899999
974,HC sub_5,44,0,1,1,1,-3
975,HC sub_5,45,1,1,1,0,-3
976,HC sub_5,46,0,1,1,1,-2.999999
977,HC sub_5,47,3,2,0,1,-3
978,HC sub_5,48,3,1,0,1,0
979,HC sub_5,49,0,2,1,1,-1.9
980,HC sub_5,50,3,2,0,1,-3
981,HC sub_5,51,2,1,0,1,0
982,HC sub_5,52,1,1,1,0,-1.7
983,HC sub_5,53,2,2,0,1,-3
984,HC sub_5,54,0,2,1,1,-3
985,HC sub_5,55,2,2,0,1,-3
986,HC sub_5,56,3,1,0,1,0
987,HC sub_5,57,2,2,0,1,-3
988,HC sub_5,58,2,1,0,1,0.9000001
989,HC sub_5,59,3,2,0,1,-3
990,HC sub_5,60,2,1,0,1,0.8000001
991,HC sub_5,61,2,2,0,1,-3
992,HC sub_5,62,0,1,1,1,-3
993,HC sub_5,63,0,1,1,1,-2.7
994,HC sub_5,64,3,1,0,1,-1.8
995,HC sub_5,65,2,1,1,0,0.6
996,HC sub_5,66,3,2,0,1,-3
997,HC sub_5,67,3,2,0,1,-3
998,HC sub_5,68,0,2,1,1,-3
999,HC sub_5,69,1,1,1,0,-7.45E-08
1000,HC sub_5,70,0,1,1,1,-0.9000001
1001,HC sub_5,71,1,2,0,1,0
1002,HC sub_5,72,2,2,0,1,-3
1003,HC sub_5,73,3,2,0,1,-3
1004,HC sub_5,74,1,1,1,0,-1.500001
1005,HC sub_5,75,3,2,0,1,-3
1006,HC sub_5,76,1,1,0,1,1
1007,HC sub_5,77,0,1,1,1,-2.1
1008,HC sub_5,78,1,1,1,0,-2.5
1009,HC sub_5,79,0,1,1,1,0
1010,HC sub_5,80,2,2,0,1,0
1011,HC sub_5,81,3,1,0,1,0
1012,HC sub_5,82,1,2,1,0,-1.1
1013,HC sub_5,83,3,1,0,1,0
1014,HC sub_5,84,1,2,1,0,-3
1015,HC sub_5,85,1,1,1,0,-2.999999
1016,HC sub_5,86,2,1,1,0,-1.2
1017,HC sub_5,87,0,1,1,1,-3
1018,HC sub_5,88,2,1,0,1,0.7
1019,HC sub_5,89,1,2,1,0,-1.6
1020,HC sub_5,90,1,2,0,1,1.6
1021,HC sub_5,91,0,1,1,1,-1.3
1022,HC sub_5,92,3,1,0,1,1.5
1023,HC sub_5,93,0,2,1,1,-2.2
1024,HC sub_5,94,1,2,1,0,-3
1025,HC sub_5,95,3,1,0,1,1
1026,HC sub_5,96,0,2,1,1,-2.2
1027,HC sub_5,97,3,1,0,1,0.6
1028,HC sub_5,98,3,2,0,1,-3
1029,HC sub_5,99,2,2,0,1,1.4
1030,HC sub_5,100,3,2,0,1,-3
1031,HC sub_5,101,0,2,1,1,-2.4
1032,HC sub_5,102,3,1,1,0,-3
1033,HC sub_5,103,0,1,0,0,2.6
1034,HC sub_5,104,2,2,0,1,-3
1035,HC sub_5,105,2,2,0,1,0.2
1036,HC sub_5,106,0,2,1,1,-3
1037,HC sub_5,107,2,2,0,1,-3
1038,HC sub_5,108,1,2,1,0,-2
1039,HC sub_5,109,0,1,1,1,-2.5
1040,HC sub_5,110,2,2,0,1,-2.7
1041,HC sub_5,111,1,1,0,1,2.3
1042,HC sub_5,112,0,1,1,1,1.3
1043,HC sub_5,113,0,2,1,1,-3
1044,HC sub_5,114,1,1,1,0,-1.4
1045,HC sub_5,115,1,1,1,0,-1.6
1046,HC sub_5,116,1,2,0,1,-3
1047,HC sub_5,117,1,2,0,1,1.6
1048,HC sub_5,118,1,2,0,1,1.9
1049,HC sub_5,119,1,2,1,0,-3
1050,HC sub_5,120,3,2,0,1,-3
1051,HC sub_5,121,0,1,1,1,-2
1052,HC sub_5,122,0,1,1,1,-2.5
1053,HC sub_5,123,2,1,1,0,-2.4
1054,HC sub_5,124,3,2,0,1,-3
1055,HC sub_5,125,1,1,0,1,2.1
1056,HC sub_5,126,3,1,1,0,-2.000001
1057,HC sub_5,127,0,2,1,1,-2.999999
1058,HC sub_5,128,2,1,1,0,-2.799999
1059,HC sub_5,129,1,2,0,1,-3
1060,HC sub_5,130,2,1,1,0,-2.799999
1061,HC sub_5,131,2,1,1,0,-0.6
1062,HC sub_5,132,0,1,1,1,-3
1063,HC sub_5,133,3,2,0,1,-3
1064,HC sub_5,134,2,1,1,0,-1.8
1065,HC sub_5,135,3,2,0,1,-3
1066,HC sub_5,136,1,1,1,0,-3
1067,HC sub_5,137,2,1,0,1,2.7
1068,HC sub_5,138,2,2,0,1,-3
1069,HC sub_5,139,0,2,1,1,-2.5
1070,HC sub_5,140,3,1,1,0,-3
1071,HC sub_5,141,0,2,1,1,-2.5
1072,HC sub_5,142,3,1,1,0,0
1073,HC sub_5,143,3,1,0,1,1.9
1074,HC sub_5,144,1,1,1,0,-0.8000001
1075,HC sub_5,145,3,2,0,1,-2
1076,HC sub_5,146,1,1,1,0,-1.5
1077,HC sub_5,147,1,2,0,1,-0.7
1078,HC sub_5,148,2,2,0,1,-3
1079,HC sub_5,149,0,2,1,1,-1.2
1080,HC sub_5,150,0,2,1,1,-0.7
1081,HC sub_5,151,1,2,0,1,-1.5
1082,HC sub_5,152,3,1,0,1,2.2
1083,HC sub_5,153,2,1,1,0,-0.7
1084,HC sub_5,154,3,1,0,1,1.3
1085,HC sub_5,155,2,1,0,1,1
1086,HC sub_5,156,3,2,0,1,-3
1087,HC sub_5,157,1,1,1,0,-2.2
1088,HC sub_5,158,0,2,1,1,-1.6
1089,HC sub_5,159,3,2,0,1,-2.999999
1090,HC sub_5,160,0,2,1,1,-2.1
1091,HC sub_5,161,0,2,1,1,-2.2
1092,HC sub_5,162,1,1,1,0,-3
1093,HC sub_5,163,2,2,0,1,-3
1094,HC sub_5,164,1,2,1,0,-1
1095,HC sub_5,165,3,1,0,1,0
1096,HC sub_5,166,2,2,0,1,-3
1097,HC sub_5,167,2,1,1,0,-0.7
1098,HC sub_5,168,0,2,1,1,-2.4
1099,HC sub_5,169,3,1,0,1,1.3
1100,HC sub_5,170,3,2,0,1,-3
1101,HC sub_5,171,3,1,0,1,0
1102,HC sub_5,172,3,2,0,1,-3
1103,HC sub_5,173,0,1,1,1,-2.7
1104,HC sub_5,174,1,1,1,0,-1.8
1105,HC sub_5,175,0,1,0,0,2.2
1106,HC sub_5,176,0,2,1,1,-2.4
1107,HC sub_5,177,1,2,0,1,-3
1108,HC sub_5,178,2,1,1,0,-1.6
1109,HC sub_5,179,3,1,0,1,1.4
1110,HC sub_5,180,2,2,0,1,-3
1111,HC sub_5,181,0,2,1,1,-1.6
1112,HC sub_5,182,1,2,0,1,-1
1113,HC sub_5,183,1,1,1,0,-1.6
1114,HC sub_5,184,0,2,1,1,-1.3
1115,HC sub_5,185,2,1,1,0,-1.3
1116,HC sub_5,186,1,1,0,1,0.9000001
1117,HC sub_5,187,2,1,1,0,-1.5
1118,HC sub_5,188,2,2,0,1,-3
1119,HC sub_5,189,2,2,0,1,-3
1120,HC sub_5,190,0,1,1,1,-1.5
1121,HC sub_5,191,3,2,0,1,-3
1122,HC sub_5,192,1,2,0,1,1.8
1123,HC sub_5,193,0,1,1,1,-1.8
1124,HC sub_5,194,1,2,0,1,-3
1125,HC sub_5,195,3,2,0,1,-3
1126,HC sub_5,196,3,2,0,1,-3
1127,HC sub_5,197,2,1,0,1,2
1128,HC sub_5,198,2,1,0,1,1.9
1129,HC sub_5,199,0,1,1,1,-2
1130,HC sub_5,200,1,2,0,1,1.2
1131,HC sub_5,201,2,2,0,1,-2.1
1132,HC sub_5,202,0,1,1,1,-2
1133,HC sub_5,203,3,1,1,0,-1.6
1134,HC sub_5,204,3,1,1,0,-1.3
1135,HC sub_5,205,1,1,0,1,3
1136,HC sub_5,206,1,1,1,0,-1.3
1137,HC sub_5,207,1,2,0,1,-1.7
1138,HC sub_5,208,3,1,1,0,-1.3
1139,HC sub_5,209,2,2,0,1,-1.6
1140,HC sub_5,210,2,2,0,1,-1.6
1141,HC sub_5,211,0,2,1,1,-1.5
1142,HC sub_5,212,0,1,1,1,-1.6
1143,HC sub_5,213,0,2,1,1,-1.5
1144,HC sub_5,214,3,1,0,1,2
1145,HC sub_5,215,3,2,0,1,-3
1146,HC sub_5,216,2,1,1,0,-1.5
1147,HC sub_5,217,2,1,1,0,-2.999999
1148,HC sub_5,218,2,2,0,1,-1.9
1149,HC sub_5,219,1,2,1,0,-1.6
1150,HC sub_5,220,3,2,0,1,-3
1151,HC sub_5,221,0,2,1,1,-2.799999
1152,HC sub_5,222,1,1,1,0,-1.3
1153,HC sub_5,223,0,2,1,1,-2.6
1154,HC sub_5,224,3,2,0,1,-3
1155,HC sub_5,225,3,2,0,1,-3
1156,HC sub_5,226,3,1,1,0,1.3
1157,HC sub_5,227,1,1,1,0,-2.1
1158,HC sub_5,228,2,2,0,1,-3
1159,HC sub_5,229,0,1,0,0,1.3
1160,HC sub_5,230,2,2,0,1,-0.4
1161,HC sub_5,231,1,1,1,0,-3
1162,HC sub_5,232,0,2,1,1,0
1163,HC sub_5,233,0,2,1,1,-1.2
1164,HC sub_5,234,2,1,0,1,2.3
1165,HC sub_5,235,3,1,1,0,-1.8
1166,HC sub_5,236,2,1,0,1,2.3
1167,HC sub_5,237,1,1,1,0,1.7
1168,HC sub_5,238,1,2,0,1,-3
1169,HC sub_5,239,0,2,1,1,-2.1
1170,HC sub_5,240,1,2,0,1,-3
1171,HC sub_6,1,2,1,0,1,-2.400001
1172,HC sub_6,2,0,2,1,1,-3
1173,HC sub_6,3,2,1,0,1,-3
1174,HC sub_6,4,1,2,0,1,-3
1175,HC sub_6,5,3,2,0,1,-3
1176,HC sub_6,6,0,1,1,1,-3
1177,HC sub_6,7,2,2,0,1,-3
1178,HC sub_6,8,1,2,1,0,-3
1179,HC sub_6,9,0,1,1,1,-3
1180,HC sub_6,10,0,2,1,1,-3
1181,HC sub_6,11,2,1,0,1,-3
1182,HC sub_6,12,3,2,0,1,-3
1183,HC sub_6,13,0,1,1,1,-3
1184,HC sub_6,14,2,2,0,1,-3
1185,HC sub_6,15,3,1,1,0,-3
1186,HC sub_6,16,2,1,0,1,-1.9
1187,HC sub_6,17,1,2,0,1,-3
1188,HC sub_6,18,3,2,0,1,-3
1189,HC sub_6,19,3,1,0,1,-3
1190,HC sub_6,20,3,2,0,1,-3
1191,HC sub_6,21,0,2,1,1,-3
1192,HC sub_6,22,1,1,0,1,-0.8000001
1193,HC sub_6,23,2,2,0,1,-3
1194,HC sub_6,24,0,2,1,1,-3
